Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.215.173.1-58.49.162.240-42306-80-6,10.215.173.1,42306,58.49.162.240,80,6,11/11/2022 03:07:30 下午,64449,4,4,294.0,864.0,294.0,0.0,73.5,147.0,864.0,0.0,216.0,432.0,17967.695387050226,124.12915638722089,9207.0,13585.465566798463,30102.0,13.0,36356.0,12118.666666666668,20084.786937713165,35303.0,13.0,60351.0,20117.0,15384.669934710982,30102.0,2400.0,0,0,0,0,80,108,62.064578193610444,62.064578193610444,0.0,864.0,128.66666666666666,292.39015031289955,85492.0,0,1,0,0,0,0,0,0,1.0,144.75,73.5,216.0,0,0,0,0,0,0,4,294,4,864,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-58.49.162.240-42306-80-6,58.49.162.240,80,10.215.173.1,42306,6,11/11/2022 03:07:30 下午,27752,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.06687806284232,27752.0,0.0,27752.0,27752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,36.03343903142116,36.03343903142116,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8191,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-59.82.113.248-48568-80-6,10.215.173.1,48568,59.82.113.248,80,6,11/11/2022 03:07:33 下午,113059,4,5,1717.0,2262.0,1036.0,0.0,429.25,516.4089948868049,2262.0,0.0,452.4,1011.5971530209049,35194.01374503577,79.60445431146569,14132.375,27064.74097913847,72073.0,41.0,73531.0,24510.333333333332,41950.85421458463,72951.0,267.0,113059.0,28264.749999999996,34307.39513452845,72073.0,582.0,0,0,0,0,80,128,35.37975747176253,44.224696839703164,0.0,2262.0,397.9,750.5891685869175,563384.1000000001,0,1,0,0,0,0,0,0,1.0,442.1111111111111,429.25,452.4,0,0,0,0,0,0,4,1717,5,2262,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-106.11.40.50-38182-443-6,10.215.173.1,38182,106.11.40.50,443,6,11/11/2022 03:07:33 下午,202138,6,9,2121.0,3039.0,1024.0,0.0,353.5,397.0096976145545,2417.0,0.0,337.6666666666667,791.509633548449,25527.115139162353,74.20673005570451,14438.42857142857,19535.126168458253,52699.0,37.0,97607.0,19521.4,13872.379294843406,31702.0,37.0,202138.0,25267.249999999996,20248.940824151767,52699.0,113.0,0,0,0,0,120,208,29.682692022281806,44.524038033422705,0.0,2417.0,322.49999999999994,627.7911542331043,394121.7333333334,0,1,0,0,0,0,0,0,1.0,344.0,353.5,337.6666666666667,0,0,0,0,0,0,6,2121,9,3039,-1,8192,4,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-106.11.40.50-38182-443-6,10.215.173.1,38182,106.11.40.50,443,6,11/11/2022 03:07:33 下午,168,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,184523.80952380953,17857.14285714286,84.0,113.13708498984761,164.0,4.0,0,0,0,0,0,4.0,4.0,0.0,4.0,4.0,0,1,0,0,20,40,5952.380952380952,11904.761904761905,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-106.11.40.50-38186-443-6,10.215.173.1,38186,106.11.40.50,443,6,11/11/2022 03:07:33 下午,233926,6,9,2120.0,3185.0,1024.0,0.0,353.3333333333333,396.95927582897804,2418.0,0.0,353.8888888888889,793.5452798114995,22678.111881535187,64.12284226635774,16709.0,26461.982293907557,73139.0,29.0,119519.0,23903.8,31440.545847678914,74906.0,29.0,233926.0,29240.749999999996,29736.828060023963,73139.0,124.0,0,0,0,0,120,208,25.649136906543095,38.473705359814645,0.0,2418.0,331.56249999999994,629.4367819725823,396190.66250000003,0,1,0,0,0,0,0,0,1.0,353.6666666666667,353.3333333333333,353.8888888888889,0,0,0,0,0,0,6,2120,9,3185,-1,8192,4,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-106.11.40.50-38186-443-6,10.215.173.1,38186,106.11.40.50,443,6,11/11/2022 03:07:33 下午,161,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,192546.58385093167,18633.540372670806,80.5,101.1162697096763,152.0,9.0,0,0,0,0,0,9.0,9.0,0.0,9.0,9.0,0,1,0,0,20,40,6211.180124223602,12422.360248447205,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-106.11.40.50-38184-443-6,10.215.173.1,38184,106.11.40.50,443,6,11/11/2022 03:07:33 下午,243029,6,10,2137.0,3186.0,1024.0,0.0,356.16666666666663,397.87255078312035,2417.0,0.0,318.6,754.1118690957669,21902.73588748668,65.83576445609371,16201.933333333332,27121.269451080185,75325.0,34.0,116607.0,23321.4,30356.29014388945,71767.0,34.0,243029.0,27003.22222222222,31001.58681736218,75325.0,62.0,0,0,0,0,120,228,24.688411671035144,41.14735278505857,0.0,2417.0,313.1176470588235,613.3482781374034,376196.11029411765,0,1,0,0,0,0,0,0,1.0,332.6875,356.1666666666667,318.6,0,0,0,0,0,0,6,2137,10,3186,-1,8192,4,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-59.82.31.149-43280-443-6,10.215.173.1,43280,59.82.31.149,443,6,11/11/2022 03:07:33 下午,256608,8,11,2116.0,14184.0,1024.0,0.0,264.5,377.42662484628335,9960.0,0.0,1289.4545454545455,2988.5881738251046,63521.01259508667,74.0428981169722,14256.0,25373.66427663788,78108.0,34.0,146511.0,20930.142857142855,33353.62238912275,79305.0,34.0,256608.0,25660.8,29897.804351936393,78108.0,248.0,0,0,0,0,160,248,31.17595710188303,42.86694101508916,0.0,9960.0,815.0,2246.3836903366546,5046239.684210527,0,1,0,0,0,0,0,0,1.0,857.8947368421053,264.5,1289.4545454545455,0,0,0,0,0,0,8,2116,11,14184,-1,8192,4,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-106.11.40.50-38198-443-6,10.215.173.1,38198,106.11.40.50,443,6,11/11/2022 03:07:33 下午,235892,6,8,2036.0,645.0,1024.0,0.0,339.3333333333333,406.1328189972668,493.0,0.0,80.625,174.90808810833846,11365.370593322368,59.34919369881132,18145.53846153846,34099.36040117513,100764.0,19.0,78820.0,15764.0,34122.86306862307,76802.0,19.0,235892.0,33698.857142857145,41446.363247891735,100764.0,509.0,0,0,0,0,120,188,25.435368728061995,33.913824970749324,0.0,1024.0,178.73333333333332,305.0258693166548,93040.78095238096,0,1,0,0,0,0,0,0,1.0,191.5,339.3333333333333,80.625,0,0,0,0,0,0,6,2036,8,645,-1,8192,4,0,0,0,0,0,0,0,0,0,No Label
