Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.215.173.1-36.155.182.126-46542-80-6,10.215.173.1,46542,36.155.182.126,80,6,17/01/2023 03:43:02 下午,63381,4,5,1186.0,312.0,1036.0,0.0,296.5,498.0451786735818,312.0,0.0,62.4,139.53064179598687,23634.84324955428,141.99839068490556,7922.625,13824.755063058854,37441.0,30.0,42483.0,14161.0,21203.815434963584,38558.0,176.0,63381.0,15845.250000000002,16780.88989247392,37441.0,503.0,0,0,0,0,80,128,63.110395859958025,78.88799482494753,0.0,1036.0,149.8,328.0819003440045,107637.73333333332,0,1,0,0,0,0,0,0,1.0,166.44444444444446,296.5,62.4,0,0,0,0,0,0,4,1186,5,312,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-36.155.182.126-46546-80-6,10.215.173.1,46546,36.155.182.126,80,6,17/01/2023 03:43:02 下午,118197,7,8,1680.0,4987.0,1036.0,0.0,240.0,425.2121039355928,1400.0,0.0,623.375,695.9677614660036,56405.83094325575,126.90677428361127,8442.642857142859,24586.542969078222,91685.0,13.0,96966.0,16161.0,37834.386047615466,93375.0,87.0,118197.0,16885.28571428571,33818.96910864417,91685.0,78.0,0,0,0,0,140,188,59.22316133235192,67.68361295125933,0.0,1400.0,416.6875,589.3129014652008,347289.69583333336,0,1,0,0,0,0,0,0,1.0,444.46666666666664,240.0,623.375,0,0,0,0,0,0,7,1680,8,4987,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
183.192.169.39-10.215.173.1-80-44618-6,10.215.173.1,44618,183.192.169.39,80,6,17/01/2023 03:43:06 下午,192210,5,4,1037.0,769.0,1036.0,0.0,207.4,463.2016839347629,769.0,0.0,192.25,384.5,9395.973154362417,46.82378648353364,24026.25,45538.596360669704,130139.0,203.0,147433.0,36858.25,62991.794277112,130795.0,203.0,190587.0,63529.0,59391.0575423607,130139.0,16095.0,0,0,0,0,100,108,26.01321471307424,20.810571770459394,0.0,1036.0,180.6,385.6443957845102,148721.59999999998,0,1,0,0,0,0,0,0,0.0,200.66666666666666,207.4,192.25,0,0,0,0,0,0,5,1037,4,769,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
183.192.169.39-10.215.173.1-80-44618-6,183.192.169.39,80,10.215.173.1,44618,6,17/01/2023 03:43:06 下午,12313,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.42995208316415,12313.0,0.0,12313.0,12313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,81.21497604158208,81.21497604158208,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8191,0,0,0,0,0,0,0,0,0,0,No Label
183.192.169.39-10.215.173.1-80-44622-6,10.215.173.1,44622,183.192.169.39,80,6,17/01/2023 03:43:06 下午,1140489,5,6,1223.0,1419.0,1036.0,0.0,244.6,449.7552667840589,1400.0,0.0,236.5,570.0469278927832,2316.550181544934,9.644985615819179,114048.9,340942.73019426916,1083532.0,44.0,1093144.0,273286.0,541585.930415479,1085650.0,146.0,1140489.0,228097.8,478571.76199991157,1083532.0,490.0,0,0,0,0,100,148,4.3840843708268995,5.260901244992279,0.0,1400.0,220.16666666666669,475.484983671377,226085.96969696964,0,1,0,0,0,0,0,0,1.0,240.1818181818182,244.6,236.5,0,0,0,0,0,0,5,1223,6,1419,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
183.192.169.39-10.215.173.1-80-44626-6,10.215.173.1,44626,183.192.169.39,80,6,17/01/2023 03:43:14 下午,116844,4,4,930.0,666.0,930.0,0.0,232.5,465.0,666.0,0.0,166.5,333.0,13659.237958303378,68.46735818698436,16692.000000000004,27623.800046336855,62066.0,305.0,64783.0,21594.333333333336,35668.06171259287,62777.0,554.0,114986.0,38328.666666666664,32559.295851313083,62066.0,1211.0,0,0,0,0,80,108,34.23367909349218,34.23367909349218,0.0,930.0,177.33333333333334,358.0209491077303,128179.0,0,1,0,0,0,0,0,0,1.0,199.5,232.5,166.5,0,0,0,0,0,0,4,930,4,666,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
183.192.169.39-10.215.173.1-80-44626-6,183.192.169.39,80,10.215.173.1,44626,6,17/01/2023 03:43:14 下午,1450,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.3103448275863,1450.0,0.0,1450.0,1450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,689.6551724137931,689.6551724137931,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8191,0,0,0,0,0,0,0,0,0,0,No Label
183.192.169.39-10.215.173.1-80-44630-6,10.215.173.1,44630,183.192.169.39,80,6,17/01/2023 03:43:14 下午,159831,3,5,907.0,1050.0,907.0,0.0,302.33333333333337,523.6566941549905,1050.0,0.0,210.0,469.5742752749558,12244.182918207356,50.052868342186436,22833.0,45980.971495463935,124596.0,237.0,129222.0,64611.0,86439.56135936831,125733.0,3489.0,159831.0,39957.75,57608.85687910034,124596.0,2946.0,0,0,0,0,60,128,18.769825628319914,31.28304271386652,0.0,1050.0,217.44444444444446,432.9564386607246,187451.27777777778,0,1,0,0,0,0,0,0,1.0,244.625,302.3333333333333,210.0,0,0,0,0,0,0,3,907,5,1050,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-36.155.182.126-46566-80-6,10.215.173.1,46566,36.155.182.126,80,6,17/01/2023 03:43:15 下午,83837,3,5,692.0,328.0,692.0,0.0,230.66666666666669,399.526386279221,328.0,0.0,65.6,146.6860593239862,12166.465880219952,95.42326180564667,11976.714285714286,19229.100895208157,40697.0,20.0,44126.0,22063.0,27417.358333727192,41450.0,2676.0,83837.0,20959.25,22127.432391716848,40697.0,381.0,0,0,0,0,60,128,35.7837231771175,59.63953862852917,0.0,692.0,113.33333333333333,242.60255563369486,58856.00000000001,0,1,0,0,0,0,0,0,1.0,127.5,230.66666666666666,65.6,0,0,0,0,0,0,3,692,5,328,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
183.192.169.39-10.215.173.1-80-44638-6,10.215.173.1,44638,183.192.169.39,80,6,17/01/2023 03:43:16 下午,113187,3,5,929.0,664.0,929.0,0.0,309.66666666666663,536.3584000771624,664.0,0.0,132.8,296.9498274119721,14074.05444088102,70.67949499500827,16169.571428571428,27709.931666324635,67752.0,321.0,68903.0,34451.5,48071.24030540506,68443.0,460.0,113187.0,28296.75,32843.31632032104,67752.0,1233.0,0,0,0,0,60,128,26.504810623128098,44.17468437188016,0.0,929.0,177.0,357.4171232607638,127747.0,0,1,0,0,0,0,0,0,1.0,199.125,309.6666666666667,132.8,0,0,0,0,0,0,3,929,5,664,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
