Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.215.173.1-116.211.207.84-39110-8081-6,10.215.173.1,39110,116.211.207.84,8081,6,06/11/2022 09:28:36 上午,47185,4,5,1362.0,122.0,1036.0,0.0,340.5,488.4707428973271,122.0,0.0,24.4,54.56005865099487,31450.67288333157,190.73858217653915,5898.125,8966.761390785734,20746.0,17.0,26253.0,8751.0,10140.904446842993,20460.0,2785.0,47185.0,11796.25,10088.459260461927,20746.0,461.0,0,0,0,0,80,128,84.77270318957297,105.9658789869662,0.0,1036.0,148.4,329.01036795551323,108247.82222222221,0,1,0,0,0,0,0,0,1.0,164.88888888888889,340.5,24.4,0,0,0,0,0,0,4,1362,5,122,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-101.91.22.57-46162-80-6,10.215.173.1,46162,101.91.22.57,80,6,06/11/2022 09:28:37 上午,36371,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.97772950977426,12123.666666666668,20692.235194230063,36017.0,169.0,169.0,169.0,0.0,169.0,169.0,36017.0,36017.0,0.0,36017.0,36017.0,0,0,0,0,40,68,54.98886475488713,54.98886475488713,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,8192,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-101.91.22.57-46162-80-6,101.91.22.57,80,10.215.173.1,46162,6,06/11/2022 09:28:37 上午,31255,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9897616381379,31255.0,0.0,31255.0,31255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31.99488081906895,31.99488081906895,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8191,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-119.29.29.29-46614-80-6,10.215.173.1,46614,119.29.29.29,80,6,06/11/2022 09:28:37 上午,75971,3,5,164.0,145.0,164.0,0.0,54.66666666666667,94.68544414709862,145.0,0.0,29.0,64.8459713474939,4067.341485566861,105.30333943215174,10852.999999999998,18149.19156142591,38009.0,42.0,37584.0,18792.0,26377.91136538297,37444.0,140.0,75971.0,18992.75,21278.892223280796,38009.0,372.0,0,0,0,0,60,128,39.488752287056904,65.81458714509485,0.0,164.0,34.333333333333336,68.2934843158555,4664.0,0,1,0,0,0,0,0,0,1.0,38.625,54.666666666666664,29.0,0,0,0,0,0,0,3,164,5,145,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-119.29.29.29-46616-80-6,10.215.173.1,46616,119.29.29.29,80,6,06/11/2022 09:28:37 上午,74247,4,4,164.0,145.0,164.0,0.0,41.0,82.0,145.0,0.0,36.25,72.5,4161.7843145177585,107.74846121728825,10606.714285714284,17657.93066126649,36499.0,14.0,37666.0,12555.333333333332,21550.117176788932,37439.0,14.0,73545.0,24515.0,20678.138625127747,36499.0,638.0,0,0,0,0,80,108,53.874230608644126,53.874230608644126,0.0,164.0,34.333333333333336,68.2934843158555,4664.0,0,1,0,0,0,0,0,0,1.0,38.625,41.0,36.25,0,0,0,0,0,0,4,164,4,145,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-119.29.29.29-46616-80-6,119.29.29.29,80,10.215.173.1,46616,6,06/11/2022 09:28:37 上午,648,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.4197530864194,648.0,0.0,648.0,648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1543.2098765432097,1543.2098765432097,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8191,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-101.91.22.57-46174-80-6,10.215.173.1,46174,101.91.22.57,80,6,06/11/2022 09:28:37 上午,32905,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.56207263333842,10968.333333333332,18627.988950322397,32478.0,162.0,162.0,162.0,0.0,162.0,162.0,32478.0,32478.0,0.0,32478.0,32478.0,0,0,0,0,40,68,60.78103631666921,60.78103631666921,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,8192,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-101.91.22.57-46174-80-6,101.91.22.57,80,10.215.173.1,46174,6,06/11/2022 09:28:37 上午,30941,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.63915193432662,30941.0,0.0,30941.0,30941.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.31957596716331,32.31957596716331,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8191,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-101.91.63.195-41520-8080-6,10.215.173.1,41520,101.91.63.195,8080,6,06/11/2022 09:28:37 上午,68535,4,4,972.0,459.0,972.0,0.0,243.0,486.0,459.0,0.0,114.75,229.5,20879.842416283653,116.72867877726709,9790.714285714284,16170.050780319003,36934.0,201.0,38759.0,12919.666666666668,21581.990671236363,37839.0,231.0,67553.0,22517.666666666668,18957.254293101978,36934.0,1044.0,0,0,0,0,80,108,58.364339388633546,58.364339388633546,0.0,972.0,159.0,340.575982711641,115992.00000000001,0,1,0,0,0,0,0,0,1.0,178.875,243.0,114.75,0,0,0,0,0,0,4,972,4,459,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-101.91.63.195-41520-8080-6,101.91.63.195,8080,10.215.173.1,41520,6,06/11/2022 09:28:37 上午,27616,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4217844727694,27616.0,0.0,27616.0,27616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,36.2108922363847,36.2108922363847,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8191,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-116.211.207.84-39144-8081-6,10.215.173.1,39144,116.211.207.84,8081,6,06/11/2022 09:28:41 上午,62419,4,5,1602.0,122.0,1036.0,0.0,400.5,500.68319990455706,122.0,0.0,24.4,54.56005865099487,27619.795254650024,144.1868661785674,7802.375000000001,14524.341538431268,39329.0,33.0,22665.0,7555.0,11684.57782720454,21037.0,360.0,62419.0,15604.75,18198.259850417933,39329.0,296.0,0,0,0,0,80,128,64.08305163491885,80.10381454364857,0.0,1036.0,172.39999999999998,351.39695818578485,123479.82222222221,0,1,0,0,0,0,0,0,1.0,191.55555555555554,400.5,24.4,0,0,0,0,0,0,4,1602,5,122,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
