Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.215.173.1-116.211.207.84-38328-8081-6,10.215.173.1,38328,116.211.207.84,8081,6,06/11/2022 09:13:39 上午,16,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,40,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-101.91.22.75-0-0-0,10.215.173.1,0,101.91.22.75,0,0,06/11/2022 09:11:22 上午,127141,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.46113370195295,42380.333333333336,20082.512425822955,65569.0,30639.0,0,0,0,0,0,127141.0,63570.5,46156.39514195189,96208.0,30933.0,0,0,0,0,0,0,7.865283425488237,23.595850276464713,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-29770-53-17,10.215.173.1,29770,10.215.173.2,53,17,06/11/2022 09:14:15 上午,5470,0,2,0.0,123.0,0,0,0,0,87.0,36.0,61.5,36.062445840513924,22486.288848263255,365.6307129798903,5470.0,0.0,5470.0,5470.0,0,0,0,0,0,5470.0,5470.0,0.0,5470.0,5470.0,0,0,0,0,0,16,0.0,365.6307129798903,36.0,87.0,53.0,29.444863728670914,867.0,0,0,0,0,0,0,0,0,0.0,79.5,0.0,61.5,0,0,0,0,0,0,0,0,2,123,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-116.211.207.84-38346-8081-6,10.215.173.1,38346,116.211.207.84,8081,6,06/11/2022 09:14:15 上午,6,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,0,0,0,0,0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,40,0.0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-19696-53-17,10.215.173.1,19696,10.215.173.2,53,17,06/11/2022 09:14:19 上午,5188,0,2,0.0,136.0,0,0,0,0,100.0,36.0,68.0,45.254833995939045,26214.340786430224,385.50501156515037,5188.0,0.0,5188.0,5188.0,0,0,0,0,0,5188.0,5188.0,0.0,5188.0,5188.0,0,0,0,0,0,16,0.0,385.50501156515037,36.0,100.0,57.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,86.0,0.0,68.0,0,0,0,0,0,0,0,0,2,136,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-116.211.207.84-38296-8081-6,10.215.173.1,38296,116.211.207.84,8081,6,06/11/2022 09:13:09 上午,64,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31250.0,64.0,0.0,64.0,64.0,0,0,0,0,0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,40,0.0,31250.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-51343-53-17,10.215.173.1,51343,10.215.173.2,53,17,06/11/2022 09:14:46 上午,23568,0,2,0.0,146.0,0,0,0,0,105.0,41.0,73.0,45.254833995939045,6194.840461642906,84.86082824168365,23568.0,0.0,23568.0,23568.0,0,0,0,0,0,23568.0,23568.0,0.0,23568.0,23568.0,0,0,0,0,0,16,0.0,84.86082824168365,41.0,105.0,62.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,93.5,0.0,73.0,0,0,0,0,0,0,0,0,2,146,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-29259-53-17,10.215.173.1,29259,10.215.173.2,53,17,06/11/2022 09:13:10 上午,78117,0,2,0.0,94.0,0,0,0,0,55.0,39.0,47.0,11.313708498984761,1203.3232202977583,25.602621708462944,78117.0,0.0,78117.0,78117.0,0,0,0,0,0,78117.0,78117.0,0.0,78117.0,78117.0,0,0,0,0,0,16,0.0,25.602621708462944,39.0,55.0,44.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,66.5,0.0,47.0,0,0,0,0,0,0,0,0,2,94,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-116.211.207.109-38274-8081-6,10.215.173.1,38274,116.211.207.109,8081,6,06/11/2022 09:14:19 上午,14,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0,0,0,0,0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,40,0.0,142857.14285714287,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-35888-53-17,10.215.173.1,35888,10.215.173.2,53,17,06/11/2022 09:11:52 上午,22954,0,2,0.0,136.0,0,0,0,0,100.0,36.0,68.0,45.254833995939045,5924.893264790451,87.13078330574193,22954.0,0.0,22954.0,22954.0,0,0,0,0,0,22954.0,22954.0,0.0,22954.0,22954.0,0,0,0,0,0,16,0.0,87.13078330574193,36.0,100.0,57.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,86.0,0.0,68.0,0,0,0,0,0,0,0,0,2,136,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-30091-53-17,10.215.173.1,30091,10.215.173.2,53,17,06/11/2022 09:11:25 上午,4744,0,2,0.0,123.0,0,0,0,0,87.0,36.0,61.5,36.062445840513924,25927.487352445194,421.5851602023609,4744.0,0.0,4744.0,4744.0,0,0,0,0,0,4744.0,4744.0,0.0,4744.0,4744.0,0,0,0,0,0,16,0.0,421.5851602023609,36.0,87.0,53.0,29.444863728670914,867.0,0,0,0,0,0,0,0,0,0.0,79.5,0.0,61.5,0,0,0,0,0,0,0,0,2,123,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-29387-53-17,10.215.173.1,29387,10.215.173.2,53,17,06/11/2022 09:13:13 上午,23375,0,2,0.0,146.0,0,0,0,0,105.0,41.0,73.0,45.254833995939045,6245.989304812834,85.56149732620321,23375.0,0.0,23375.0,23375.0,0,0,0,0,0,23375.0,23375.0,0.0,23375.0,23375.0,0,0,0,0,0,16,0.0,85.56149732620321,41.0,105.0,62.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,93.5,0.0,73.0,0,0,0,0,0,0,0,0,2,146,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-61295-53-17,10.215.173.1,61295,10.215.173.2,53,17,06/11/2022 09:13:39 上午,24255,0,2,0.0,146.0,0,0,0,0,105.0,41.0,73.0,45.254833995939045,6019.377447948877,82.45722531436817,24255.0,0.0,24255.0,24255.0,0,0,0,0,0,24255.0,24255.0,0.0,24255.0,24255.0,0,0,0,0,0,16,0.0,82.45722531436817,41.0,105.0,62.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,93.5,0.0,73.0,0,0,0,0,0,0,0,0,2,146,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-123.151.54.57-42442-80-6,123.151.54.57,80,10.215.173.1,42442,6,06/11/2022 09:18:15 上午,656170,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.047990612188914,656170.0,0.0,656170.0,656170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.523995306094457,1.523995306094457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8191,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-10.215.173.2-13341-53-17,10.215.173.1,13341,10.215.173.2,53,17,06/11/2022 09:12:09 上午,25249,0,2,0.0,146.0,0,0,0,0,105.0,41.0,73.0,45.254833995939045,5782.4072240484775,79.21105786367777,25249.0,0.0,25249.0,25249.0,0,0,0,0,0,25249.0,25249.0,0.0,25249.0,25249.0,0,0,0,0,0,16,0.0,79.21105786367777,41.0,105.0,62.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,0.0,93.5,0.0,73.0,0,0,0,0,0,0,0,0,2,146,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-116.211.207.84-38374-8081-6,10.215.173.1,38374,116.211.207.84,8081,6,06/11/2022 09:14:20 上午,10,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,199999.99999999997,10.0,0.0,10.0,10.0,0,0,0,0,0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,0,40,0.0,199999.99999999997,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-101.89.39.115-48396-8081-6,10.215.173.1,48396,101.89.39.115,8081,6,06/11/2022 09:11:25 上午,31,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64516.12903225806,31.0,0.0,31.0,31.0,0,0,0,0,0,31.0,31.0,0.0,31.0,31.0,0,0,0,0,0,40,0.0,64516.12903225806,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-116.211.207.84-38254-8081-6,10.215.173.1,38254,116.211.207.84,8081,6,06/11/2022 09:12:39 上午,8,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,0,40,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-116.211.207.109-38222-8081-6,10.215.173.1,38222,116.211.207.109,8081,6,06/11/2022 09:13:12 上午,16,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,40,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
10.215.173.1-116.211.207.84-38390-8081-6,10.215.173.1,38390,116.211.207.84,8081,6,06/11/2022 09:14:34 上午,9,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,222222.22222222222,9.0,0.0,9.0,9.0,0,0,0,0,0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,0,40,0.0,222222.22222222222,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,127,0,0,0,0,0,0,0,0,0,0,No Label
